Frontend Developer ❤ React - Göteborg - Indeed.com,"3+ years of frontend development HTML, CSS, JavaScript, React or other frameworks"
Senior Frontend Developer - Göteborg - Indeed.com,"We focus on your growth. We, therefore, offer Learning Fridays where you can spend the afternoon on your own projects and/or courses. An opportunity to work with new technology as a full-stack developer (optional) in technologies such as Nodejs & React. Opportunity to work with continuous product development of product suite. Work in Cross-functional teams with a lot of responsibility. Close collaboration with other departments in the organization. Become part of a positive, supportive and challenging culture Visits to our offices in Stockholm, Poland, and London. Lots of social gatherings, after works and trips abroad! Worked for at least 3 years with system development, preferably within React. Experience in building business-critical systems. Strong verbal and written English skills. MongoDB Node.js Testing, Mocha/Tape/Jest Scrum or Agile working methods AWS Micro Services Docker TypeScript GraphQL CI/CD Experience from working with Facebook & LinkedIn API"
Senior Frontend Developer - Göteborg - Indeed.com,"We focus on your growth. We, therefore, offer Learning Fridays where you can spend the afternoon on your own projects and/or courses. An opportunity to work with new technology as a full-stack developer (optional) in technologies such as Nodejs & React. Opportunity to work with continuous product development of product suite. Work in Cross-functional teams with a lot of responsibility. Close collaboration with other departments in the organization. Become part of a positive, supportive and challenging culture Visits to our offices in Stockholm, Poland, and London. Lots of social gatherings, after works and trips abroad! Worked for at least 3 years with system development, preferably within React. Experience in building business-critical systems. Strong verbal and written English skills. MongoDB Node.js Testing, Mocha/Tape/Jest Scrum or Agile working methods AWS Micro Services Docker TypeScript GraphQL CI/CD Experience from working with Facebook & LinkedIn API"
Senior Frontendutvecklare till vårt team i Göteborg! - 411 06 Göteborg - Indeed.com,"Blandad kunskapsbank, du förstår både gamla och nya lösningar God förståelse för Javascript, CSS och HTML5 God förståelse för frontendarkitektur och byggprocesser Pedagogisk förmåga att dela kunskap och information"
Frontend Developer - Connected Factory - Stockholm - Indeed.com,"Web Development (CSS, React, GQL, Typescript) Mobile Web Development React & React-Native development Component development and working with design systems Familiarity with NPM, and JS ES6+ GraphQL or REST API integrations Ability to work well with others in a team environment, as well as independently World leading technique  Top specialists as team peers  International environment  Fast paced & entrepreneurial culture  Warrant program  Wellness grant"
FRONT-END SOFTWARE DEVELOPER - Luleå - Indeed.com,"Develop new user-facing features Build reusable code and libraries for future use Deliver design artifacts, such as user flows, wireframes, and prototypes that balance design aesthetics with intuitive functionality. Collaborate closely with backend developers in the implementation and definition of implementation paths Communicate directly with customers and stakeholders and ensure their wish is satisfied in the end product (Optimizing the user experience.) You have a Bachelor or Master Degree in computer science or equivalent. Alternatively you have gained similar knowledge from work experience. You have experience with modern frontend web ecosystems, and a comprehensive understanding application lifecycle Proficient understanding of web markup, including HTML, CSS, Javascript Proficient understanding of code versioning tools, such as Git Provide high quality code and testing skills to fix bugs and ensure usability You have good communication skills, and are fluent in English (written and spoken) You can work from our main office in Luleå, or one of our satellite offices in Sweden (Stockholm/Gothenburg/Lund/Linköping). You have worked on projects using agile development methods like Scrum. Previous knowledge or experience with Thingsboard. You have experience with onsite and offsite customer support. You are flexible and willing to travel if required."
title,requirements
Junior Frontend-utvecklare som räddar liv! - 404 28 Göteborg - Indeed.com,"Intresse för backend, gärna i .NET och C# Kunskaper i frontend-utveckling och viljan att sitta i Windows Presentation Foundation (WPF) Erfarenhet av Git React /Redux WinUI Omfattning: Heltid, långsiktigt Placering: Sankt Eriksgatan 5, 404 28 Göteborg Kontaktuppgifter: Gabriella Bergström, gabriella@friday.se Lön: Fast månadslön Start: Enligt överenskommelse"
Frontend Developer - 111 43 Stockholm - Indeed.com,"At least 5 years of experience developing web-applications with a framework similar to, or equal to react.js. At least 1 year of experience developing web-applications with react.js Development with redux is a bonus Backend development is a bonus, even more of a bonus if it matches our tech-stack. When do we start? As soon as possible Full time or part time? Full time Salary? Depends, will be negotiated Where? Stockholm city – we’re growing a lot, and we want you to be a big part of our team here at Pigello. But if this is an issue, or you have other questions about it, we can discuss it."
Frontend Developer ❤ React - Göteborg - Indeed.com,"3+ years of frontend development HTML, CSS, JavaScript, React or other frameworks"
Front-end Developer - 102 23 Stockholm - Indeed.com,"You have solid web development experience. Javascript experience in any flavor can not be foreign to you; If you have Vue.js experience it is a plus, yet having a curious personality and a constant learning mindset is more important since tech stacks come and go; You have an eye for design, and you think developing for Med-tech or diagnostics is very interesting; You have experience, knowledge, or interest to take ownership of any of the following: 45 mins first Interview with Hennawy Abdel 25-40 mins Assessio tests (MAP & Matrigma) 60 mins Tech interview with our CTO: Erik Lindblad That's it! If possible, we highly appreciate having at least one interview in our office."
Senior Frontend Developer - Göteborg - Indeed.com,"We focus on your growth. We, therefore, offer Learning Fridays where you can spend the afternoon on your own projects and/or courses. An opportunity to work with new technology as a full-stack developer (optional) in technologies such as Nodejs & React. Opportunity to work with continuous product development of product suite. Work in Cross-functional teams with a lot of responsibility. Close collaboration with other departments in the organization. Become part of a positive, supportive and challenging culture Visits to our offices in Stockholm, Poland, and London. Lots of social gatherings, after works and trips abroad! Worked for at least 3 years with system development, preferably within React. Experience in building business-critical systems. Strong verbal and written English skills. MongoDB Node.js Testing, Mocha/Tape/Jest Scrum or Agile working methods AWS Micro Services Docker TypeScript GraphQL CI/CD Experience from working with Facebook & LinkedIn API"
Senior Frontendutvecklare till vårt team i Göteborg! - 411 06 Göteborg - Indeed.com,"Blandad kunskapsbank, du förstår både gamla och nya lösningar God förståelse för Javascript, CSS och HTML5 God förståelse för frontendarkitektur och byggprocesser Pedagogisk förmåga att dela kunskap och information"
FRONT-END SOFTWARE DEVELOPER - Luleå - Indeed.com,"Develop new user-facing features Build reusable code and libraries for future use Deliver design artifacts, such as user flows, wireframes, and prototypes that balance design aesthetics with intuitive functionality. Collaborate closely with backend developers in the implementation and definition of implementation paths Communicate directly with customers and stakeholders and ensure their wish is satisfied in the end product (Optimizing the user experience.) You have a Bachelor or Master Degree in computer science or equivalent. Alternatively you have gained similar knowledge from work experience. You have experience with modern frontend web ecosystems, and a comprehensive understanding application lifecycle Proficient understanding of web markup, including HTML, CSS, Javascript Proficient understanding of code versioning tools, such as Git Provide high quality code and testing skills to fix bugs and ensure usability You have good communication skills, and are fluent in English (written and spoken) You can work from our main office in Luleå, or one of our satellite offices in Sweden (Stockholm/Gothenburg/Lund/Linköping). You have worked on projects using agile development methods like Scrum. Previous knowledge or experience with Thingsboard. You have experience with onsite and offsite customer support. You are flexible and willing to travel if required."
Senior frontend-utvecklare | React & Svelte - Göteborg - Indeed.com,Jobba med senaste tekniken och utmana vad som är möjligt Flexibla arbetstider
Frontendutvecklare till Apotekets IT-avdelning - Sverige - Indeed.com,"Relevant akademisk utbildning eller motsvarande kunskaper Flera års erfarenhet av frontendutveckling God erfarenhet av programmering i javascript och react.js God erfarenhet av HTML5 och CSS3/SASS Erfarenhet av versionshantering med Git och gitflow Erfarenhet av agil utvecklingsmetodik Utöver detta talar och skriver du obehindrat på svenska samt på engelska då vi arbetar i internationella team. Trafikanalysverktyg som Google Analytics och Google Tag Manager TypeScript Erfarenhet av tillgänglighet/WCAG Frontend-optimering, SEO och Webpack Funktionell programmering i JavaScript"
Frontend Developer - React focus - Stockholm - Indeed.com,"Work closely with designers and developers as part of our small agile team with a primary focus on improving our frontend React and React Native code Help us automate the testing of our apps so that our solution can expand without requiring an excessive amount of manual testing Share your React knowledge with your developer colleagues to help the whole team get stronger Bring a your perspective as someone specialized in React into discussions with product management and the rest of the team about how we should define our solution roadmap Lead the development of the frontend in our React and React Native apps, taking on a wide variety of tasks to get best practices in place Select the most suitable tools and methods for the job at hand Help us make better use of React to create a better experience to our customers, veterinarians and admins You’ll define the future of animal care as part of the market-leading animal insurance company Agria Djurförsäkring You’ll be joining a small agile team where your efforts will reach customers within days or weeks rather than months or years You’ll work collaboratively with your open-minded colleagues from home and/or from our office in the Waterfront Building in central Stockholm Competitive salary and benefits"
Senior Frontend Engineer - 111 20 Stockholm - Indeed.com,"At least 4 years minimum of experience in writing, releasing, maintaining web applications Extensive experience with HTML, CSS, JavaScript and modern web application development in React A constant desire to improve, learn more and take things higher Experience with methods for managing application state, such as Redux, Reflux, Flux or similar Ability to recognise and implement modern product design Experience in working closely with product teams, designers and other developers to create a truly delightful web experience BS/MS in Computer Science or a related field Experience working with backend development using Java, Go, C++ or similar Experience in working with Kubernetes You have some open source projects to contribute to the wider community Have previously worked with SDKs"
Frontend Lead - 111 51 Stockholm - Indeed.com,"As an Engineering Lead, you will never be far from solving problems and writing code, yet you will have the responsibility of leading and coaching our talented but small front-end team. You will have the responsibility of communicating with stakeholders by explaining solutions and technical trade-offs. This role aims to bring clarity to the organization over what we do and how we do it. You’ll make decisions and solve issues such as code scalability and exiting UX challenges as Hedvig is currently expanding its product offering and new markets. In addition to the support on daily tasks, you will ensure that your team is constantly developing their skills and capabilities. You’ve most likely been working with front-end web development for some years, and you have some coaching or leadership experience. But more importantly, you have a strong interest and motivation to develop in this direction. A big part of the role includes hands-on coding, and you should be familiar with our tech stack. The site is powered by React, Emotion, and TypeScript, and on top of this, we also use GraphQL with Apollo, a little bit of Koa, and the headless CMS Storyblok."
Frontend Lead - 111 51 Stockholm - Indeed.com,"As an Engineering Lead, you will never be far from solving problems and writing code, yet you will have the responsibility of leading and coaching our talented but small front-end team. You will have the responsibility of communicating with stakeholders by explaining solutions and technical trade-offs. This role aims to bring clarity to the organization over what we do and how we do it. You’ll make decisions and solve issues such as code scalability and exiting UX challenges as Hedvig is currently expanding its product offering and new markets. In addition to the support on daily tasks, you will ensure that your team is constantly developing their skills and capabilities. You’ve most likely been working with front-end web development for some years, and you have some coaching or leadership experience. But more importantly, you have a strong interest and motivation to develop in this direction. A big part of the role includes hands-on coding, and you should be familiar with our tech stack. The site is powered by React, Emotion, and TypeScript, and on top of this, we also use GraphQL with Apollo, a little bit of Koa, and the headless CMS Storyblok."
Frontend Developer - Video Streaming - Fully remote! - Göteborg - Indeed.com,"55000 to 56000 SEK Developer Role Skills: Front End Developer Level: Senior At least 3 years working experience with Front-End tech like Sass, GraphQL, Angular or React (Nextjs) Experience with working together with a UX designer for rapid prototyping in tools like Figma, Zeplin, or InVision Interest in User Experience and design Experience in Continuous Integration Work experience with Scrum Experience with versioning using git Knowledge of test-driven development"
Fullstack-utvecklare inriktad mot Frontend - 113 54 Stockholm - Indeed.com,"Utveckla och förvalta nya eller befintliga lösningar, primärt system byggda med .Net Ha ett helhetsperspektiv över kundprojekten där du levererar lösningsförslag till kund samt hålla dialog med kund Stötta juniora kollegor i sitt arbete Har minst 2-4 års arbetslivserfarenhet av systemutveckling där du jobbat primärt med frontend, men också är bekväm med att arbeta på backend vid behov. Goda kunskaper inom något av: Bekväm med grundläggande SQL Behärskar svenska och engelska, såväl skriftligen som muntligen och kan föra dialog med kund ur ett tekniskt perspektiv. Har erfarenhet av Docker och/eller Kubernetes Erfarenhet från konsultbranschen Erfarenhet av att arbeta agilt Tidigare arbetat i Jira"
Senior Frontend Engineer - 118 28 Stockholm - Indeed.com,"Preferably 5+ years of professional software development experience or a comprehensive set of skills and experiences that can attest to your seniority. You must be well versed in one or more frontend web technologies like React. You have experience working on and improving large and growing codebases. You have experience with build systems like Webpack, image and asset management, CDNs, etc. You have an engineering mindset (e.g. problem solving, first principles thinking, understand design, and research e.t.c). Excellent communication skills in both written and spoken English. You have a Computer Science (or equivalent) degree - or the experience to make up for that. Knowledge of server/client-side routing, server-side rendering, client-side templates/navigation, client-side caching. You have experience with building responsive and Progressive Web Apps (PWA). Either experience or understanding of basic white hat and/or SEO practices. A gaming or esports hobby! You watch and/or play esports games. It's easier to create great gaming experiences if you understand the users' needs yourself. High performance, skilled and goal oriented colleagues A fun, friendly and inclusive work environment Hands-on, freedom-with-responsibility environment Opportunities for personal growth with varied responsibilities and tasks Competitive Salary Stock options (after 6 months employment) Newly refurbished office located in central Stockholm"
Senior Frontend Developer - Skånska Byggvaror - Solna - Indeed.com,"Vi erbjuder dig möjligheten att arbeta i ny teknik: React, Node.js m.m. Duktiga och trevliga kollegor Placering; i Stockholm/Solna minst två dagar per vecka och övriga dagar där det passar dig. Flextid Friskvårdsbidrag Sex veckors semester Bra personlrabatter på Skånska Byggvarors och Byggmax sortiment. Utveckla och optimera gränssnitt för våra webbplatser med fokus på e-handel Ta fram lösningsförslag i nära dialog med interna kravställare, backend-utvecklare och UX-designer Arbeta i större utvecklingsprojekt och förändringsinitiativ som kräver frontend-utveckling Du har gedigen erfarenhet av gränssnittsutveckling i moderna JavaScript-ramverk. Erfarenhet av React, Redux och Node.js är starkt meriterande Teknikansvar för frontend i våra webbapplikationer, både avseende förvaltning och nyutveckling. Ansvar för applikationsdesign, teknikbeslut, leverans och förvaltningsetablering av frontend i utvecklingsprojekt Ansvar för integrationer mot backend samt deltar i arkitekturbeslut vid utveckling av webbapplikationer Ger stöd i frontend-teamet, med fokus på nyutveckling men även i löpande förvaltning av befintliga frontend-applikationer."
"Senior Frontend Developer / Frontend architect IT, Resurs Bank - Malmö - Indeed.com","In this recruitment process, the supplier is solely responsible for the personal data they collect and process. Resurs is solely responsible for the personal data processed by us in the recruitment process."
Frontend-utvecklare till Digital försäljning - Solna - Indeed.com,"Ansvara och utveckla vårt innehåll och erbjudande på SBAB.se Arbeta tvärfunktionellt med t ex produktteamen, data science och marknadsavdelningen. Aktivt jobba med SEO, webbanalys och att utveckla vår uppföljning. Lagspelare Nyfiken Initiativtagande Analytisk Självdriven"
Senior Frontendutvecklare med erfarenhet av utveckling... - 113 30 Stockholm - Indeed.com,"Ort: Stockholm Uppdragslängd: Ca. 12 månader Uppdragsstart: Enligt ök. Sista ansökningsdagen: ansök snarast Omfattning: 100% OBS! Det är väldigt viktigt att du uppfyller skall-kraven för att vi överhuvudtaget ska kunna offerera dig, annars förkastar beställaren vårt anbud omgående där både din tid resp. vår tid går till spillo. Minst 4 års arbetslivserfarenhet inom webbutveckling Minst 3 års erfarenhet av utveckling i ReactJS Minst 1 års arbetslivserfarenhet av utveckling med Typescript Specificera tidsintervall, uppdrag och roll Minst 1 års arbetslivserfarenhet av att konfigurera och utveckla automatiska tester med t.ex. Jest/Jasmine/React Testing Library och/eller Cypress.io Minst 2 års arbetslivserfarenhet av att ha jobbat med Git och CI/CD Minst 1 års arbetslivserfarenhet av att utveckla mot WCAG Minst 2 års arbetslivserfarenhet av att ha jobbat nära UX med designsystem och verktyg så som Storybook Minst 1 års arbetslivserfarenhet av att ha jobbat med Code Review Minst 1 års arbetslivserfarenhet av utveckling inom e-handelslösningar Minst 1 års arbetslivserfarenhet av att ha jobbat i tvärfunktionella teams Minst 1 års arbetslivserfarenhet av att ha jobbat agilt i utvecklingsteam Minst 1 års arbetslivserfarenhet av headless CMS Sök uppdraget genom denna annons I ansökan anger du ett kravställt timpris Lägg in ett CV på svenska i word-format Vi återkopplar genom plattformen om något behöver kompletteras eller förtydligas. Återkoppling sker vanligtvis från Kunden till oss inom 10 arbetsdagar från det att ansökningstiden utgått. Vi försöker återkoppla omgående till dig som kandidat snarast vi har ny information avseende din ansökan eller uppdraget. Skulle återkoppling dröja, vänligen kontakta oss via plattformen."
Frontend Developer - Stockholms kommun - Indeed.com,"Experience from setting up/using NPM servers and webpack for sharing components Expert in frontend development JavaScript/Typescript React CSS, HTML Strongly communicative Driven/independent Java Experience from Lerna/Husky or similar tool Storybook Front-end testing GWT Selenium"
Front-end Developer to OneLab! - Sverige - Indeed.com,"An opportunity to work with a product that makes a real difference. To work with modern frameworks and technologies. To work in a team with energy, high competence and colleagues with “warm hearts”. Great benefits, working conditions and pleasant activities. Great team spirit - we believe in teamwork and together we will fulfill our mission. Build the front-end of our web application, from concept to release. Create user centric solutions. Write and review code to help improve the whole team's coding skills. We use modern tools, and aren’t afraid to try something new. We’re currently using tools like: React.js, Svelte, AWS (Terraform), Node.js (Express), SQL, Redis & Sanity Content Lake. You have worked professionally as a Frontend Developer for 3+ years. Experience developing reactive web applications using React.j, Vue.js or similar. Great communication in English. Ability to hold a holistic approach within the scope of frontend development. Preferably an interest in UI/UX/Web Design best practices. We believe that you are proficient in Figma or similar software. Work experience within a similar area, such as med-tech, or having knowledge about employee health is a big plus, but not a requirement. Positive and solution oriented and thrive in a rapidly changing environment. A team player and are also able to work independently. Passionate and creative at heart."
title,requirements
Front-end Developer to OneLab! - Sverige - Indeed.com,"An opportunity to work with a product that makes a real difference. To work with modern frameworks and technologies. To work in a team with energy, high competence and colleagues with “warm hearts”. Great benefits, working conditions and pleasant activities. Great team spirit - we believe in teamwork and together we will fulfill our mission. Build the front-end of our web application, from concept to release. Create user centric solutions. Write and review code to help improve the whole team's coding skills. We use modern tools, and aren’t afraid to try something new. We’re currently using tools like: React.js, Svelte, AWS (Terraform), Node.js (Express), SQL, Redis & Sanity Content Lake. You have worked professionally as a Frontend Developer for 3+ years. Experience developing reactive web applications using React.j, Vue.js or similar. Great communication in English. Ability to hold a holistic approach within the scope of frontend development. Preferably an interest in UI/UX/Web Design best practices. We believe that you are proficient in Figma or similar software. Work experience within a similar area, such as med-tech, or having knowledge about employee health is a big plus, but not a requirement. Positive and solution oriented and thrive in a rapidly changing environment. A team player and are also able to work independently. Passionate and creative at heart."
Product Manager Frontend - Stockholm - Indeed.com,3+ years’ relevant working experience Excellent knowledge of Product Management and Agile Development principles Wireframing and prototyping A passion for UX and Web design Experience with Analytics and A/B testing/User research Strong knowledge of REST/APIs Experience with Jira Outstanding organizational skills Strong in communication and presentation Have experience from online marketing and/or e-commerce Have experience with Frontend development
Juniora frontend- utvecklare till Knowit! - Sundsvall - Indeed.com,"CSS/SCSS HTML Javascript React Vue.js Quasar/ react native CMS som teamet arbetar med är bl.a. Sitevision, Episerver, Wordpress och Strapi Har en eftergymnasial utbildning inom systemutveckling eller har förvärvat motsvarande kunskaper på annat sätt Kan kommunicera obehindrat på svenska i tal och skrift, då det används dagligen i arbetet samt goda kunskaper i engelska Ansvarstagande Samarbetsvillig, sätter laget före jaget Problemlösande Start: Omgående Omfattning: Heltid, kontorstider Placering: Sundsvall"
Software Engineer Frontend Tech lead - 111 44 Stockholm - Indeed.com,"Software Engineer Strong coding skills and deep knowledge in HTML5, CSS3/SCSS, JS, React JS/Redux Experience and knowledge of API architecture and design Experience and knowledge of testing; jest & react-testing-library in particular Experience and knowledge of solution/software architecture Experience and knowledge of A/B-testing; Optimizely in particular Experienced in agile software development practices (automated testing, mob/pair programming, CI/CD etc.) Comfortable in discussing product design and improvements Experienced in Azure DevOps and/or other cloud environments Translate product strategy, requirements and new tech initiatives into suitable, maintainable and scalable solution design according to existing and future architecture guard rails Provide options for how the solution could be evolved to provide even more value Support, lead and plan the product teams technical investigations and technical aspects of the product scope. In close collaboration with Product owner."
Frontendutvecklare till prisbelönt digitalbyrå - 111 40 Stockholm - Indeed.com,"Parks and Resorts- Vi utvecklar hela webblösningen inhouse i samarbete med kundens redaktörer och produktägare för samtliga parker. Den tekniska plattformen utvecklas med contentful och gatsby. Vi skriver återanvändbara komponenter och har därför minskat utvecklingstiden rejält från den första sajten vi gjorde till den senaste. Vi har blivit uppmärksammade nationellt för detta arbete, dels med ett silver i Svenska Designpriset 2019 för Kolmården, en nominering i Svenska Designpriset 2020 för Gröna Lund (prisutdelningen har ännu inte skett så vi vet inte var vi landar) samt Kolmården seger i IDG topp-100 för bästa turismsajt. Filmstaden- Har du bokat/köpt biobiljett? Kanske inte på sistone men innan året som gud glömde gjorde du antagligen det har du använt vår lösning. Vi ansvarar för all extern webb samt vissa interna delar. Med denna sajt vann vi IDG topp100 2018 (då SF Bio). Webben utvecklas i en episervermiljö och vi använder både Aurelia och Gatsby som ramverk här. Epiroc- Detta är mer av ett UX-åtagande för oss och teamet är till 75% UX-designers men med en frontendare som realiserar det som UX-teamet tar fram. Epiroc är ett jätteföretag och ett samarbete som vi är otroligt stolta över. I detta projekt kan det förekomma kundmöten 30 meter under marken bland jätterobotar om man har tur."
Frontend Developer (Consultancy) - Stockholm - Indeed.com,JavaScript / typescript React.js / Redux (Essential) Node.js (Desirable) Express.js Docker Jenkins AWS
Senior Software Engineer with Frontend Focus - Activation Growth - Stockholm - Indeed.com,"seeing learnings as our most important driver breaking down opportunities collectively as a team using our wide range of backgrounds and learnings to map out hypotheses running experiments to prove our hypotheses Collaboratein a dynamic and agile product-driven environment, share your knowledge and build creative solutions together Drive architecturetogether with your team within your domain and contribute to decisions across teams Design, build and test in short cycles Use the latest technologies to solve real problems for our customers at scale Explore modern software development methods, such aslean UX, elephant carpaccio, event stormingandimpact mapping Participate in cross team efforts to improve our architecture or development environment"
Senior Software Engineer with Frontend Focus - Activation Growth - Stockholm - Indeed.com,"seeing learnings as our most important driver breaking down opportunities collectively as a team using our wide range of backgrounds and learnings to map out hypotheses running experiments to prove our hypotheses Collaboratein a dynamic and agile product-driven environment, share your knowledge and build creative solutions together Drive architecturetogether with your team within your domain and contribute to decisions across teams Design, build and test in short cycles Use the latest technologies to solve real problems for our customers at scale Explore modern software development methods, such aslean UX, elephant carpaccio, event stormingandimpact mapping Participate in cross team efforts to improve our architecture or development environment"
Frontendutvecklare - Stockholm - Indeed.com,"Minst 3 års arbetslivserfarenhet av systemutveckling Arbetat med HTML, CSS och JavaScript Erfarenhet av ramverk som React.Js, Angular, Node.Js, jQuery eller dylikt"
Junior Frontendutvecklare till Karlstad - Karlstad - Indeed.com,"HTML, CSS & JavaScript/TypeScript JavaScript-ramverket React Arbeta mot API:er genom rest & GraphQL SASS/LESS Agila arbetsmetoder som Scrum, Kanban eller SAFe"
Frontend Developer - 223 63 Lund - Indeed.com,"Contribute clean and beautiful code to our ongoing and future projects, and help others do the same. Participate in feature development from design and planning to go live in our cloud environment. Contribute to the future of frontend in the team and at Qlik by being an active voice in our developer community. Collaboration with the team, architects, designers, other developers, and stakeholders. Help maintain our legacy codebase. Deep knowledge of JavaScript or Typescript Excellent React skills (or another modern JavaScript framework) CI/CD Experience from working with AngularJS Experience with visualizations Webpack/Rollup Understanding of micro frontend Understanding of microservice architecture, from a service and a front-end perspective Docker/Kubernetes 4+ years of experience from working in the field. Lead developer experience is a plus Fluency in English Data visualizations Qlik Company Page – Who we are! Our Values at Qlik - Challenge, Take Responsibility, Move Fast, Teamwork for Results, Be Open and Straightforward. Competitive Benefits Package -private health insurance,discounted gym memberships,subsidizedon-site massage,subsidizedgroup leisure activities,wellness grant, company enhanced parental leave, generous vacation days, Employee AssistanceProgram…and more. Breakfast/fresh fruit/monthlyfikaanda restaurant withourownchefs (variety of subsidized lunches). Career progression pathways, mentoring program, innovation & technology, and a flexible, diverse and international work environment. Giving back is a part of our culture – we give you an extra day off to change the world and another one for your personal/professional development. In addition, we encourage our employees to participate in our Corporate Responsibility Employee Programs. Learn about our Corporate Responsibility Program by visiting Qlik.org Curious about our R&D opportunities? Check out our R&D careers page here! Visit our LinkedIn and YouTube and follow us on Instagram @lifeatqlik / @lifeatqliklund or Twitter @Qlik for more interesting insights into Qlik!"
Frontend Developer - Malmö - Indeed.com,"Be heavily involved in turning user stories into quality code Perform code reviews Work in an agile setting and collaborate closely with Product and other cross functional teams Maintain and improve development methodologies and best practice Professional experience as a Frontend developer building scalable frontend applications 3+ years of hands-on experience in ReactJS 3+ years of hands-on experience working with Typescript/JavaScript Experience working with GraphQL Experience working with any of the following: SQL, Java, Nginx, ReduxJS, Docker, AWS Experience in Microfrontend pattern/architecture"
Frontend Developer to Froda - 120 30 Stockholm - Indeed.com,"Around 3 years in a similar position, JavaScript or TypeScript, JS frameworks such as Angular, React, Vue, or similar HTML5, CSS3 and code versioning tools"
Front-end Developer - 115 31 Stockholm - Indeed.com,"You are fluent in Javascript for web production, preferably React. You know HTML and CSS, and preferably also TypeScript. You might also have some experience working with a headless CMS, GraphQL and Apollo, and a CI/CD pipeline."
Frontend Engineer – Data Quality - 417 56 Göteborg - Indeed.com,"Strong values and purpose-driven company Being part of defining and building the Data Quality product Workplace flexibility and work-life balance Competitive salaries Exciting career opportunities in a dynamic and fast scaling startup! Parental pay, salary exchange, maximum health benefit, order your workstation, 30 days vacation, place your pension – to name a few."
Frontend Engineer – Data Quality - 417 56 Göteborg - Indeed.com,"Strong values and purpose-driven company Being part of defining and building the Data Quality product Workplace flexibility and work-life balance Competitive salaries Exciting career opportunities in a dynamic and fast scaling startup! Parental pay, salary exchange, maximum health benefit, order your workstation, 30 days vacation, place your pension – to name a few."
Frontend Developer ❤ React - 413 28 Göteborg - Indeed.com,"3+ years of frontend development HTML, CSS, JavaScript, React or other frameworks"
Frontend developer to Novacura in Gothenburg - Göteborg - Indeed.com,"Solid knowledge of modern web development techniques (SASS/LESS, modern CSS layouts and properties) Knowledge of common JavaScript techniques (callbacks, async programming, RXJS) Understanding of common Web Frameworks (Angular, React, Vue) Adaptability to changing business requirements Typescript Angular CSS in JS (Styled Components, Angular Encapsulation) Designing, engineering, and implementing visual aspects of the web application Creating reusable components and incorporating them into the business logic layer Continuously improving UI quality in visual, usability and code quality layers Cooperating with development team Applying long-term UI engineering vision, making the code maintainable, reusable, and clean Cooperating with stakeholders to design and deliver business-viable solutions"
title,requirements
Frontend Engineer – Data Quality - 417 56 Göteborg - Indeed.com,"Strong values and purpose-driven company Being part of defining and building the Data Quality product Workplace flexibility and work-life balance Competitive salaries Exciting career opportunities in a dynamic and fast scaling startup! Parental pay, salary exchange, maximum health benefit, order your workstation, 30 days vacation, place your pension – to name a few."
Frontend Developer ❤ React - 413 28 Göteborg - Indeed.com,"3+ years of frontend development HTML, CSS, JavaScript, React or other frameworks"
Frontend developer to Novacura in Gothenburg - Göteborg - Indeed.com,"Solid knowledge of modern web development techniques (SASS/LESS, modern CSS layouts and properties) Knowledge of common JavaScript techniques (callbacks, async programming, RXJS) Understanding of common Web Frameworks (Angular, React, Vue) Adaptability to changing business requirements Typescript Angular CSS in JS (Styled Components, Angular Encapsulation) Designing, engineering, and implementing visual aspects of the web application Creating reusable components and incorporating them into the business logic layer Continuously improving UI quality in visual, usability and code quality layers Cooperating with development team Applying long-term UI engineering vision, making the code maintainable, reusable, and clean Cooperating with stakeholders to design and deliver business-viable solutions"
Software Engineer (Frontend) - Sverige - Indeed.com,"Work in close collaboration with stakeholders across the organization to deliver top-quality user interfaces and features Work in a team composed of a product manager, frontend developers, product designers and QA specialist Prioritize your own work following the team’s goals and deliverables Be a part of the cross-functional technical team, help to shape (or follow) a technical direction of the engineering organization Ship top-quality, performant, accessible, inclusive user interfaces, features and products Work on developing the Natural Cycles° app (built as a Hybrid Web application, packaged for iOS and Android) and integrating it with connected devices/accessories Ensure continuous delivery of new releases while working in an agile way Maintain a healthy codebase TypeScript as a primary programming language Ionic, Angular and Capacitor Node.js (TypeScript) on the backend, hosted in GCP (AppEngine) Netlify Highly automated CI pipelines (CircleCI) AppStore/GooglePlay releases every two weeks Experience in frontend development: building websites, web applications, responsive layout Good understanding of modern CSS (e.g Flexbox, Grid), experience with modern pre/post-processors, such as SASS, PostCSS Experience with modern frontend development frameworks, such as Angular Experience with TypeScript, or ability to quickly learn it Experience working with git/github, pull requests, code review etc. Creative and pragmatic approach to problem solving with the ability to focus on details while maintaining the “big picture” view Great communication skills in English A passion for women’s health Experience with tools from our technology stack above, such as Ionic/Capacitor, developing/publishing apps to AppStore/GooglePlay Experience with iOS development (Swift) or Android development (Java/Kotlin) Experience with hardware integrations and working with communication protocols (such as Bluetooth or NFC) Experience with automated testing (unit or e2e)"
